mega_cluster,id,fingerprint,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,name_modified
fruit,373310,cocktailfreshfruit,FRESH FRUIT COCKTAIL,,2,2,1921,1925,0,0,fresh fruit cocktail
fruit,257609,cocktailfreshfruit,Fresh Fruit Cocktail,,1,1,1962,1962,4,4,fresh fruit cocktail
fruit,377125,cocktailfreshfruit,Fresh fruit cocktail,,1,1,1919,1919,0,,fresh fruit cocktail
fruit,133200,cocktailfruit,Fruit Cocktail,,392,443,1914,1983,0,40,fruit cocktail
fruit,373422,cocktailfruit,Fruit cocktail,,50,50,1917,1928,0.4,0.75,fruit cocktail
fruit,420506,cocktailfruit,fruit cocktail,,2,3,1918,1918,0.4,0.4,fruit cocktail
fruit,393911,cocktailfruit,Fruit cocktail,,1,1,1918,1918,0.4,0.4,fruit cocktail
fruit,436589,cocktailfruit,Fruit Cocktail,,1,1,1939,1939,0,,fruit cocktail
fruit,136451,cupfreshfruit,Fresh Fruit Cup,,134,173,1933,1999,0,3.75,fresh fruit cup
fruit,476557,cupfreshfruit,FRESH FRUIT CUP,,1,2,1957,1957,0.35,0.35,fresh fruit cup
fruit,486402,cupfreshfruit,Fresh fruit cup,,1,1,1958,1958,0,,fresh fruit cup
fruit,442137,defruitsmelange,Fruits de Melange,,11,11,1914,1914,0.25,0.25,fruits de melange
fruit,443663,defruitsmelange,fruits de melange,,1,1,1914,1914,0.25,0.25,fruits de melange
fruit,70225,defruitssalade,Salade De Fruits,,16,17,1900,1987,0,0.75,salade de fruits
fruit,473578,defruitssalade,Salade de Fruits,,1,1,1988,1988,0,,salade de fruits
fruit,75721,fraisfruits,Fruits Frais,,17,17,1906,1990,0,,fruits frais
fruit,460428,fraisfruits,Fruits frais,,8,8,1912,1913,0,,fruits frais
fruit,502331,fraisfruits,FRUITS FRAIS,,1,1,0,0,0,0,fruits frais
fruit,502330,fraisfruits,FRUITS FRAIS,,0,0,0,0,0,0,fruits frais
fruit,10487,freshfruit,FRESH FRUIT,,328,373,1882,1990,0,4.5,fresh fruit
fruit,380794,freshfruit,Fresh Fruit,,58,70,1913,1965,0.4,50,fresh fruit
fruit,450566,freshfruit,fresh fruit,,2,2,1914,1914,0.4,0.4,fresh fruit
fruit,459374,freshfruit,Fresh fruit,,2,1,0,0,0,0,fresh fruit
fruit,22791,freshfruitinseason,Fresh Fruit in Season,,76,81,1900,1989,0.15,2.5,fresh fruit in season
fruit,471033,freshfruitinseason,FRESH FRUIT IN SEASON,,1,1,1900,1900,0,,fresh fruit in season
fruit,12149,freshfruits,Fresh Fruits,,39,41,1899,1987,0.15,0.65,fresh fruits
fruit,473655,freshfruits,Fresh fruits,,2,2,1963,1963,0,,fresh fruits
fruit,432024,freshfruits,Fresh Fruits,,1,1,1901,1901,0,,fresh fruits
fruit,464855,freshfruits,FRESH FRUITS,,1,1,1945,1945,0,,fresh fruits
fruit,502332,freshfruits,fresh fruits,,1,1,0,0,0,0,fresh fruits
fruit,133323,freshfruitsalad,FRESH FRUIT SALAD,,264,270,1933,1990,0,85,fresh fruit salad
fruit,378149,freshfruitsalad,Fresh Fruit Salad,,100,120,1913,1933,0.4,0.6,fresh fruit salad
fruit,383728,freshfruitsalad,Fresh Fruit salad,,33,35,1913,1958,0.4,0.5,fresh fruit salad
fruit,453512,freshfruitsalad,fresh fruit salad,,11,11,1913,1997,0,0.4,fresh fruit salad
fruit,378650,freshfruitsalad,Fresh fruit salad,,7,7,1913,1978,0.4,0.5,fresh fruit salad
fruit,389289,freshfruitsalad,FRESH FRUIT Salad,,1,1,1957,1957,0,,fresh fruit salad
fruit,400613,freshfruitsalad,fresh Fruit Salad,,1,1,1917,1917,0.5,0.5,fresh fruit salad
fruit,54763,freshfruitsalad,"Salad, FRESH FRUIT",,11,11,1901,1933,0.5,0.65,"salad, fresh fruit"
fruit,334619,freshfruitsinseason,Fresh Fruits in Season,,1,1,1941,1941,0,0,fresh fruits in season
fruit,138818,freshfruitsinseason,Fresh Fruits in Season,,23,23,1955,1985,0,2.5,fresh fruits in season
fruit,165914,freshfruitssalad,Fresh Fruits Salad,,20,20,1932,1933,0.65,0.75,fresh fruits salad
fruit,357563,freshfruitssalad,"Salad, Fresh Fruits",,9,9,1933,1933,0.65,0.65,"salad, fresh fruits"
fruit,343545,freshfruitsstewed,Stewed Fresh Fruits,,1,1,1938,1938,0,0,stewed fresh fruits
fruit,305698,freshfruitsstewed,Stewed Fresh Fruits,,23,23,1935,1946,0.35,0.5,stewed fresh fruits
fruit,310633,freshfruitstewed,Stewed Fresh Fruit,,33,34,1919,1947,0.35,0.6,stewed fresh fruit
fruit,373415,freshfruitstewed,Stewed fresh fruit,,4,4,1917,1920,0.35,0.5,stewed fresh fruit
fruit,393745,fruit,fruit,,7,7,1887,1974,0.15,0.5,fruit
fruit,417516,fruit,Fruit,,2,2,1882,1906,0,,fruit
fruit,201837,fruit,Fruit,,1,1,1910,1910,0,0,fruit
fruit,439954,fruit,Fruit,,1,1,1916,1916,0,,fruit
fruit,407,fruitinseason,Fruit in Season,,193,202,1890,1987,0,20,fruit in season
fruit,470178,fruitinseason,FRUIT IN SEASON,,2,2,1900,1901,0,,fruit in season
fruit,471826,fruitinseason,Fruit in season,,1,1,1912,1912,0,,fruit in season
fruit,485310,fruitinseason,fruit in season,,1,1,1913,1913,0.1,0.1,fruit in season
fruit,423541,fruitmelange,Fruit Melange,,46,50,1914,1915,0.25,0.4,fruit melange
fruit,441111,fruitmelange,Fruit melange,,2,2,1914,1914,0.25,0.25,fruit melange
fruit,462698,fruitmelange,fruit melange,,1,1,0,0,0,0,fruit melange
fruit,39529,fruitmixed,Mixed Fruit,,15,17,1900,1958,0.05,0.5,mixed fruit
fruit,435638,fruitmixed,Mixed fruit,,6,6,1913,1914,0.25,25,mixed fruit
fruit,462295,fruitmixed,mixed fruit,,1,1,0,0,0,0,mixed fruit
fruit,1215,fruits,Fruits,,843,866,1864,1978,0,10,fruits
fruit,373936,fruits,FRUITS,,19,19,1885,1918,0,,fruits
fruit,374624,fruits,Fruits,,14,14,1880,1912,0,,fruits
fruit,406574,fruits,fruits,,6,6,1913,1917,0.5,0.5,fruits
fruit,1406,fruitsalad,Fruit salad,,585,645,1898,1988,0,4.95,fruit salad
fruit,376513,fruitsalad,Fruit Salad,,138,142,1912,1959,0,2.75,fruit salad
fruit,355264,fruitsalad,"Salad, Fruit",,31,31,1921,1933,0,0,"salad, fruit"
fruit,395872,fruitsalad,FRUIT SALAD,,7,7,1912,1931,0.25,0.25,fruit salad
fruit,407284,fruitsalad,fruit salad,,7,7,1917,1918,0.4,1,fruit salad
fruit,420955,fruitsalad,Fruit Salad,,1,1,1975,1975,0,,fruit salad
fruit,468457,fruitsalad,Fruit salad,,1,1,1918,1918,0.4,0.4,fruit salad
fruit,182,fruitsinseason,Fruits in Season,,136,137,1889,1987,0,3.95,fruits in season
fruit,468954,fruitsinseason,FRUITS IN SEASON,,4,4,1893,1901,0,,fruits in season
fruit,435508,fruitsinseason,Fruits in season,,3,3,1914,1914,0,,fruits in season
fruit,374571,fruitsinseason,fruits in season,,1,1,1901,1901,0,,fruits in season
fruit,469917,fruitsinseason,FRUITS in season,,1,1,1907,1907,0.25,0.25,fruits in season
fruit,390936,fruitssalad,Fruits salad,,36,36,1917,1918,0,0.6,fruits salad
fruit,343893,fruitssalad,Fruits Salad,,5,5,1917,1938,0.3,0.6,fruits salad
boiledpotatoes,383385,2boiledpotatoes,Boiled Potatoes (2),,32,34,1,1917,0.15,0.25,boiled potatoes (2)
boiledpotatoes,404253,2boiledpotatoes,Boiled potatoes (2),,3,3,1913,1917,0.15,0.25,boiled potatoes (2)
boiledpotatoes,461988,2boiledpotatoes,boiled potatoes (2),,1,1,0,0,0,0,boiled potatoes (2)
boiledpotatoes,397670,bermudaboiledpotatoes,Bermuda boiled potatoes,,18,18,1917,1917,0.4,0.4,bermuda boiled potatoes
boiledpotatoes,385417,bermudaboiledpotatoes,Bermuda Boiled Potatoes,,1,1,1918,1918,0.35,0.35,bermuda boiled potatoes
boiledpotatoes,388497,boiledhotpotatoes,Hot Boiled Potatoes,,1,16,1918,1918,0,,hot boiled potatoes
boiledpotatoes,64880,boiledhotpotatoes,Hot Boiled potatoes,,1,1,1900,1900,0,0,hot boiled potatoes
boiledpotatoes,11858,boilednewpotatoes,New Boiled Potatoes,,50,55,1881,1964,0,0.35,new boiled potatoes
boiledpotatoes,393072,boilednewpotatoes,New boiled potatoes,,5,6,1914,1917,0.15,0.15,new boiled potatoes
boiledpotatoes,459986,boilednewpotatoes,new boiled potatoes,,1,1,0,0,0,0,new boiled potatoes
boiledpotatoes,18572,boiledplainpotatoes,Plain Boiled Potatoes,,11,11,1884,1920,0,,plain boiled potatoes
boiledpotatoes,506401,boiledplainpotatoes,Plain boiled potatoes,,1,1,0,0,0,0,plain boiled potatoes
boiledpotatoes,219,boiledpotatoes,Boiled potatoes,,2078,2133,1858,1974,0,20,boiled potatoes
boiledpotatoes,374956,boiledpotatoes,Boiled Potatoes,,322,346,1854,1969,0,25,boiled potatoes
boiledpotatoes,395878,boiledpotatoes,BOILED POTATOES,,16,17,1906,1921,0,0.05,boiled potatoes
boiledpotatoes,394137,boiledpotatoes,boiled potatoes,,11,12,1912,1918,0.1,0.3,boiled potatoes
boiledpotatoes,194143,boiledpotatoes,Boiled Potatoes,,10,10,1895,1910,0,,boiled potatoes
boiledpotatoes,432003,boiledpotatoes,Boiled Potatoes,,4,4,1901,1913,0.15,0.15,boiled potatoes
boiledpotatoes,40611,boiledpotatoes,Boiled Potatoes,,2,2,1900,1915,0.1,0.1,boiled potatoes
boiledpotatoes,394579,boiledpotatoes,Boiled POTATOES,,1,1,1917,1917,0.15,0.15,boiled potatoes
milk,350898,agradehalfmilkpint,"Grade A Milk, Half Pint",,33,33,1933,1933,0.2,20,"grade a milk, half pint"
milk,380382,agradehalfmilkpint,"Grade A Milk, Half Pint",,1,1,1933,1933,0.2,0.2,"grade a milk, half pint"
milk,435163,agradehalfmilkpint,"Grade A Milk, half Pint",,1,1,1933,1933,0.2,0.2,"grade a milk, half pint"
milk,506546,agradehalfmilkpint,"Grade A milk, half Pint",,1,1,0,0,0,0,"grade a milk, half pint"
milk,256706,agrademilk,Grade A Milk,,33,33,1933,1962,0.1,0.35,grade a milk
milk,352769,agrademilkpint,"Grade A Milk, Pint",,25,25,1933,1933,0.3,0.3,"grade a milk, pint"
milk,506547,agrademilkpint,"Grade A milk, Pint",,1,1,0,0,0,0,"grade a milk, pint"
milk,184400,bottleindividualmilk,Milk (Individual Bottle),,19,22,1915,1948,0,0.2,milk (individual bottle)
milk,185851,bottleindividualmilk,Individual Bottle Milk,,21,21,1914,1946,0,0.25,individual bottle milk
milk,182843,bottleindividualmilk,"Milk, Individual Bottle",,13,13,1915,1948,0.1,0.15,"milk, individual bottle"
milk,383165,bottleindividualmilk,"Milk, individual bottle",,3,3,1916,1916,0.1,0.1,"milk, individual bottle"
milk,496174,bottleindividualmilk,"milk, individual bottle",,1,1,1913,1913,0.1,0.1,"milk, individual bottle"
milk,188733,bottleindmilk,milk (ind. bottle),,11,11,1937,1946,0.15,0.15,milk (ind. bottle)
milk,182562,bottlemilk,Milk (Bottle),,32,38,1917,1961,0.1,0.2,milk (bottle)
milk,183018,bottlemilk,"MILK, BOTTLE",,25,25,1927,1958,0,0.2,"milk, bottle"
milk,186590,bottlemilk,Bottle Milk,,11,11,1919,1954,0,0.25,bottle milk
milk,434003,bottlemilk,"Milk, Bottle",,5,5,1914,1914,0.1,0.1,"milk, bottle"
milk,388799,bottlemilk,Milk (Bottle),,1,1,1918,1918,0.15,0.15,milk (bottle)
milk,424270,bottlemilk,"Milk, bottle",,1,1,1915,1915,0.1,0.1,"milk, bottle"
milk,438213,bottlemilk,"Milk, bottle",,1,1,1917,1917,0.15,0.15,"milk, bottle"
milk,455861,bottlemilk,"milk, bottle",,1,1,0,0,0,0,"milk, bottle"
milk,479209,bottlemilk,milk (bottle),,1,1,0,0,0,0,milk (bottle)
milk,83141,bottlemilkof,Bottle of Milk,,10,12,1907,1957,0,0.25,bottle of milk
milk,443736,bottlemilkof,bottle of milk,,1,1,1914,1914,0.1,0.1,bottle of milk
milk,501677,bottlemilkof,Bottle of milk,,1,1,1913,1913,0.05,0.05,bottle of milk
milk,384673,bottlemilkpasteurizedper,"Pasteurized Milk, Per Bottle",,71,73,1917,1928,0.1,0.1,"pasteurized milk, per bottle"
milk,398915,bottlemilkpasteurizedper,"Pasteurized Milk, per bottle",,2,3,1917,1918,0.1,0.1,"pasteurized milk, per bottle"
milk,473185,bottlemilkpasteurizedper,"Pasteurized Milk, per Bottle",,1,1,1918,1918,0.1,0.1,"pasteurized milk, per bottle"
milk,71618,bottlemilkper,"Milk, per Bottle",,45,46,1900,1961,0.05,5,"milk, per bottle"
milk,393294,bottlemilkper,"Milk, per bottle",,14,15,1914,1950,0.05,0.15,"milk, per bottle"
milk,444172,bottlemilkper,"Milk, per Bottle",,1,1,1914,1914,0.05,0.05,"milk, per bottle"
milk,19721,bowlmilkper,"Milk, per bowl",,19,20,1900,1958,0.05,0.5,"milk, per bowl"
milk,432152,bowlmilkper,"Milk, Per Bowl",,3,3,1914,1914,0.05,0.05,"milk, per bowl"
milk,267220,certifiedhalfmilkpint,"Certified Milk, Half Pint",,41,41,1933,1950,0.2,0.25,"certified milk, half pint"
milk,303726,certifiedmilkpasteurized,Certified Pasteurized Milk,,14,14,1945,1947,0.15,0.3,certified pasteurized milk
milk,18179,freshglassmilk,"Fresh Milk, glass",,11,11,1906,1915,0.05,0.05,"fresh milk, glass"
milk,1238,freshmilk,Fresh milk,,243,248,1899,1987,0.25,0.25,fresh milk
milk,382613,freshmilk,Fresh Milk,,11,14,1912,1955,0.05,5,fresh milk
milk,462992,freshmilk,fresh milk,,2,2,1913,1913,0.05,0.05,fresh milk
milk,7323,glassmilk,"Milk, glass",,56,58,1900,1965,0.05,10,"milk, glass"
milk,7413,glassmilk,Glass milk,,28,28,1894,1946,0.05,5,glass milk
milk,27497,glassmilk,Milk (glass),,16,16,1901,1959,0.05,0.25,milk (glass)
milk,432474,glassmilk,"Milk, Glass",,11,11,1913,1914,0.05,10,"milk, glass"
milk,452725,glassmilk,"MILK, GLASS",,1,4,0,0,0,0,"milk, glass"
milk,406126,glassmilk,"milk, glass",,2,2,1912,1917,0.05,0.1,"milk, glass"
milk,445616,glassmilk,Glass Milk,,1,1,1914,1914,0.1,0.1,glass milk
milk,10277,glassmilkof,Glass of milk,,149,151,1892,1969,0,0.5,glass of milk
milk,379014,glassmilkof,Glass of Milk,,22,25,1913,1976,0.05,0.75,glass of milk
milk,418805,glassmilkof,glass of milk,,4,4,1914,1918,0.05,0.1,glass of milk
milk,74740,glassmilkof,Glass of milk,,1,1,1900,1900,0.1,0.1,glass of milk
milk,377903,glassmilkof,Glass of milk,,1,1,1920,1920,0.1,0.1,glass of milk
milk,2649,glassmilkper,"MILK, PER GLASS",,195,195,1882,1958,0.05,5,"milk, per glass"
milk,384568,glassmilkper,"Milk, per glass",,54,54,1901,1918,0.05,10,"milk, per glass"
milk,8069,glassmilkper,Milk per glass,,19,19,1900,1970,0,0.5,milk per glass
milk,379595,glassmilkper,"Milk, per Glass",,11,11,1894,1919,0.1,0.1,"milk, per glass"
milk,432151,glassmilkper,"Milk, Per Glass",,10,10,1913,1914,0.05,0.1,"milk, per glass"
milk,375025,glassmilkper,Milk Per Glass,,2,2,1900,1913,0.1,0.1,milk per glass
milk,444654,glassmilkper,"milk, per glass",,2,2,1914,1914,0.05,0.05,"milk, per glass"
milk,374207,glassmilkper,"Milk, per Glass",,1,1,1920,1920,0.1,0.1,"milk, per glass"
milk,458497,glassmilkper,"Milk, per glass",,1,1,0,0,0,0,"milk, per glass"
milk,463164,glassmilkper,milk per glass,,1,1,0,0,0,0,milk per glass
milk,6736,glassmilkperpure,"Pure milk, per glass",,23,23,1899,1901,0.05,5,"pure milk, per glass"
milk,489454,glassmilkperpure,"Pure Milk, per glass",,1,1,1913,1913,0.05,0.05,"pure milk, per glass"
milk,1217,gobletmilkof,Goblet of Milk,,37,37,1892,1906,0.05,0.1,goblet of milk
milk,387321,gobletmilkof,Goblet of milk,,12,12,1918,1918,0.1,0.1,goblet of milk
milk,247506,homogenizedmilk,Homogenized milk,,9,9,1946,1985,0.1,2.5,homogenized milk
milk,476055,homogenizedmilk,Homogenized Milk,,1,1,1959,1959,0,,homogenized milk
milk,162863,individualmilk,Individual Milk,,34,42,1922,1985,0,0.5,individual milk
milk,183569,individualmilk,Milk (Individual),,12,12,1940,1961,0.1,0.35,milk (individual)
milk,98,milk,Milk,,1892,2290,1890,2012,0,45,milk
milk,378070,milk,milk,,17,20,1900,1919,0.05,0.5,milk
milk,386498,milk,MILK,,16,16,1907,1987,0,0.75,milk
milk,381571,milk,Milk,,12,12,1905,1948,0.05,0.15,milk
milk,188300,milk,Milk,,1,1,1980,1980,0,0,milk
milk,122,milkofpitcher,Pitcher of milk,,9,11,1900,1914,0.1,0.15,pitcher of milk
milk,445964,milkofpitcher,Pitcher of Milk,,1,1,1914,1914,0.1,0.1,pitcher of milk
milk,427558,milkpasteurized,Pasteurized Milk,,12,12,1918,1959,0.1,0.1,pasteurized milk
milk,137565,milkpasteurized,pasteurized milk,,10,11,1927,1952,0,0.35,pasteurized milk
milk,417706,milkpasteurized,Pasteurized milk,,3,3,1913,1918,0.1,0.15,pasteurized milk
milk,182983,milkskim,Skim Milk,,16,16,1954,1987,0.1,2.5,skim milk
milk,464483,milkskim,SKIM MILK,,1,1,1969,1969,0.15,0.15,skim milk
mashedpotatoes,18932,mashedpotato,Mashed Potato,,20,21,1893,1980,0.15,0.6,mashed potato
mashedpotatoes,393475,mashedpotato,Mashed potato,,1,1,1918,1918,0.2,0.2,mashed potato
mashedpotatoes,83,mashedpotatoes,Mashed potatoes,,2585,2676,1852,2012,0,15,mashed potatoes
mashedpotatoes,375012,mashedpotatoes,Mashed Potatoes,,271,287,1854,1998,0,2.25,mashed potatoes
mashedpotatoes,374321,mashedpotatoes,MASHED POTATOES,,43,44,1880,1954,0,0.05,mashed potatoes
mashedpotatoes,374471,mashedpotatoes,mashed potatoes,,16,17,1912,1920,0.15,0.25,mashed potatoes
mashedpotatoes,9041,mashedpotatoes,MASHED POTATOES.,,15,15,1856,1905,0,,mashed potatoes.
mashedpotatoes,449592,mashedpotatoes,Mashed Potatoes,,2,2,1918,1949,0,,mashed potatoes
mashedpotatoes,502249,mashedpotatoes,Mashed potatoes,,1,1,0,0,0,0,mashed potatoes
mashedpotatoes,479181,mashedpotatoes,mashed Potatoes,,1,0,0,0,0,0,mashed potatoes
radishes,13993,newradishes,New Radishes,,10,10,1900,1914,0.05,0.15,new radishes
radishes,455880,newradishes,new radishes,,3,3,0,0,0,0,new radishes
radishes,444433,newradishes,New radishes,,2,2,1914,1914,0.1,0.1,new radishes
radishes,457326,newradishes,NEW RADISHES,,1,1,0,0,0,0,new radishes
radishes,7,radishes,Radishes,,3266,3350,1854,2928,0,25,radishes
radishes,373890,radishes,RADISHES,,61,61,1890,1921,0,0,radishes
radishes,377034,radishes,radishes,,29,29,1888,1919,0.15,0.25,radishes
radishes,386778,radishes,Radishes,,7,7,1914,1918,0,0.25,radishes
radishes,186982,radishesrose,ROSE RADISHES,,25,25,1937,1962,0,0.25,rose radishes
radishes,469487,radishesrose,Rose Radishes,,2,2,1961,1963,0,,rose radishes
olives,147220,andgreenolivesripe,Ripe and Green Olives,,69,69,1914,1973,0.35,0.75,ripe and green olives
olives,183675,andgreenolivesripe,Green and Ripe Olives,,39,39,1933,1969,0.65,0.75,green and ripe olives
olives,373265,andgreenolivesripe,RIPE AND GREEN OLIVES,,1,1,1937,1937,0,,ripe and green olives
olives,501752,andgreenolivesripe,Ripe and green olives,,1,1,1914,1914,0,,ripe and green olives
olives,26067,andolivesqueenripe,Queen and Ripe Olives,,17,17,1952,1966,0,0,queen and ripe olives
olives,136528,blackolives,Black Olives,,17,17,1920,1987,0.25,0.25,black olives
olives,404909,blackolives,Black olives,,2,2,1917,1917,0.05,0.1,black olives
olives,248660,californianfarciegreenolivesripe,"Olives: Green, Farcie, Californian Ripe",,10,10,1959,1962,0,0,"olives: green, farcie, californian ripe"
olives,384784,californiaolives,California olives,,70,70,1915,1918,0.25,0.3,california olives
olives,3877,californiaolives,California Olives,,22,22,1899,1961,0.1,0.3,california olives
olives,413106,californiaolives,california olives,,1,1,1917,1917,0,0,california olives
olives,3883,californiaolivesripe,California Ripe Olives,,32,32,1900,1967,0,0,california ripe olives
olives,392746,californiaolivesripe,California ripe olives,,28,28,1914,1917,0.2,0.35,california ripe olives
olives,380801,californiaolivesripe,California Ripe Olives,,23,23,1914,1917,0.3,0.35,california ripe olives
olives,66100,californiaolivesripe,Ripe California Olives,,10,10,1905,1946,0.1,0.25,ripe california olives
olives,406858,californiaolivesripe,california ripe olives,,1,1,1917,1917,0.3,0.3,california ripe olives
olives,183162,colossalolivesripe,Colossal Ripe Olives,,14,14,1921,1958,0.25,0.75,colossal ripe olives
olives,10073,farciesolives,Olives Farcies,,62,62,1880,1955,0,40,olives farcies
olives,374115,farciesolives,Olives farcies,,6,6,1906,1917,0.3,0.4,olives farcies
olives,297861,farciesolives,Olives Farcies,,1,1,1955,1955,0,0,olives farcies
olives,467183,farciesolives,OLIVES FARCIES,,1,1,1920,1920,0,,olives farcies
olives,1748,frencholives,French olives,,71,72,1865,1907,0.1,15,french olives
olives,470068,frencholives,French Olives,,1,1,1887,1887,0,,french olives
olives,10763,greenolives,Green olives,,502,521,1900,1973,0,0.6,green olives
olives,373970,greenolives,Green Olives,,48,48,1907,1959,0,0.35,green olives
olives,377028,greenolives,green olives,,2,2,1919,1919,0.25,0.25,green olives
olives,490498,greenolives,Green Olives,,1,1,1963,1963,0,,green olives
olives,183506,greenolivesorripe,Ripe or Green Olives,,12,12,1921,1969,0,1,ripe or green olives
olives,182896,mixedolives,Mixed Olives,,72,73,1912,1981,0,0.8,mixed olives
olives,429786,mixedolives,MIXED OLIVES,,3,3,1914,1914,0,,mixed olives
olives,45679,olive,Olive,,18,18,1896,1957,0.1,0.25,olive
olives,376850,olive,OLIVE,,1,1,1919,1919,0,,olive
olives,429397,olive,OLIVE,,1,1,1907,1907,0,,olive
olives,1177,olives,Olives,,4321,4555,1858,1980,0,35,olives
olives,373888,olives,OLIVES,,135,135,1885,1931,0.25,0.25,olives
olives,374405,olives,olives,,70,71,1912,1920,0.1,0.35,olives
olives,12530,olives,Olives.,,15,15,1891,1906,0,,olives.
olives,382137,olives,Olives,,9,9,1886,1916,0.25,0.25,olives
olives,439953,olives,Olives,,1,1,1916,1916,0,,olives
olives,483478,olives,OLIVES,,1,1,0,0,0,0,olives
olives,199,olivesqueen,Queen olives,,692,709,1865,1989,0,15,queen olives
olives,375014,olivesqueen,Queen Olives,,307,312,1892,2928,0.05,10,queen olives
olives,381688,olivesqueen,QUEEN OLIVES,,9,9,1900,1918,0,,queen olives
olives,414973,olivesqueen,queen olives,,7,7,1914,1918,0.15,0.3,queen olives
olives,383197,olivesqueen,Queen Olives,,5,5,1916,1918,0.2,0.25,queen olives
olives,11462,olivesqueenspanish,Spanish Queen Olives,,14,14,1900,1963,0.3,0.3,spanish queen olives
olives,10861,olivesripe,Ripe Olives,,859,884,1899,2928,0,0.75,ripe olives
olives,373562,olivesripe,Ripe olives,,79,81,1912,1927,0.1,0.45,ripe olives
olives,311771,olivesripe,"Olives, Ripe",,22,22,1917,1947,0.2,0.5,"olives, ripe"
olives,376744,olivesripe,RIPE OLIVES,,8,8,1912,1919,0.3,0.3,ripe olives
olives,374450,olivesripe,ripe olives,,5,5,1913,1919,0.2,0.35,ripe olives
olives,387162,olivesripe,Ripe Olives,,2,2,1918,1918,0.2,0.2,ripe olives
olives,395127,olivesripe,"Olives, Ripe",,1,1,1917,1917,0.25,0.25,"olives, ripe"
olives,1758,olivesspanish,Spanish olives,,185,187,1859,1973,0,15,spanish olives
olives,412616,olivesspanish,Spanish Olives,,6,6,1880,1954,0.15,0.3,spanish olives
olives,406631,olivesspanish,Spanish olives,,1,1,1917,1917,0.3,0.3,spanish olives
olives,413105,olivesspanish,spanish olives,,1,1,1917,1917,0,0,spanish olives
olives,136891,olivesvertes,Olives Vertes,,103,103,1932,1973,0,,olives vertes
olives,377013,olivesvertes,Olives vertes,,7,7,1918,1938,0,0.25,olives vertes
celery,5431,auceleryjus,Celery au jus,,30,30,1896,1914,0.15,0.6,celery au jus
celery,498765,auceleryjus,CELERY AU JUS,,1,1,1913,1913,0,,celery au jus
celery,351743,bordelaisebraisedcelery,"Braised celery, Bordelaise",,22,22,1933,1933,0,0,"braised celery, bordelaise"
celery,99579,braisecelery,Celery braise,,12,12,1895,1938,0.3,0.5,celery braise
celery,422152,braisecelery,Celery braise,,1,1,1917,1917,0.5,0.5,celery braise
celery,440297,braisecelery,Celery Braise,,1,1,1917,1917,0.5,0.5,celery braise
celery,32144,braisedcelery,Braised Celery,,66,95,1899,1974,0,1.2,braised celery
celery,381993,braisedcelery,Braised celery,,85,85,1913,1918,0,0.5,braised celery
celery,406566,braisedcelery,braised celery,,2,2,1917,1917,0.4,0.4,braised celery
celery,287058,braisedcelery,Braised Celery,,1,1,1964,1964,0,0,braised celery
celery,480830,braisedcelery,BRAISED CELERY,,1,1,0,0,0,0,braised celery
celery,210364,branchceleryin,Celery in Branch,,83,83,1935,1973,0,,celery in branch
celery,137079,branchceleryin,Celery in Branch,,1,1,1965,1965,0,0,celery in branch
celery,12608,brancheceleryen,Celery en Branche,,26,26,1891,1948,0,0,celery en branche
celery,481634,brancheceleryen,Celery en branche,,1,1,0,0,0,0,celery en branche
celery,37346,branchescelery,Celery branches,,11,11,1900,1900,0,0,celery branches
celery,387929,branchescelery,Celery Branches,,1,1,1918,1918,0,,celery branches
celery,462504,branchescelery,celery branches,,1,1,0,0,0,0,celery branches
celery,15,celery,Celery,,4245,4692,1,2928,0,50,celery
celery,374226,celery,CELERY,,108,108,1889,1931,0.1,0.1,celery
celery,374404,celery,celery,,62,65,1912,1920,0.1,0.6,celery
celery,373490,celery,Celery,,38,39,1912,1938,0.05,0.5,celery
celery,11332,celery,Celery.,,10,10,1881,1901,0,,celery.
celery,122455,celery,Celery,,3,3,1900,1932,0.3,0.3,celery
celery,393749,celery,celery,,1,1,1918,1918,0.3,0.3,celery
celery,440391,celery,CELERY,,1,1,1914,1914,0,,celery
celery,463376,celery,Celery,,1,1,0,0,0,0,celery
celery,488968,celery,CELERY,,1,1,1913,1913,0,,celery
celery,307104,celerycrisphearts,Crisp Celery Hearts,,10,10,1941,1945,0.25,0.35,crisp celery hearts
celery,4450,celerydressed,Dressed Celery,,13,13,1865,1900,0.2,0.4,dressed celery
celery,115008,celeryfresh,Fresh celery,,12,12,1900,1974,0,0.1,fresh celery
celery,478357,celeryfresh,Fresh Celery,,1,1,0,0,0,0,fresh celery
celery,183922,celeryheartof,Heart of Celery,,96,127,1912,1961,0.25,0.4,heart of celery
celery,377027,celeryheartof,heart of celery,,1,1,1919,1919,0,,heart of celery
celery,103230,celeryhearts,Celery Hearts,,72,74,1906,1969,0.2,1.25,celery hearts
celery,443996,celeryhearts,celery hearts,,1,1,1914,1914,0,,celery hearts
celery,473842,celeryhearts,Celery hearts,,1,1,1912,1912,0,,celery hearts
celery,112529,celeryheartsof,Hearts of Celery,,291,301,1896,1980,0.15,2.25,hearts of celery
celery,373264,celeryheartsof,HEARTS OF CELERY,,4,5,1913,1949,0,,hearts of celery
celery,452573,celeryheartsof,hearts of celery,,1,1,0,0,0,0,hearts of celery
